# energy dos(up) dos(down)
-6.450000000001563372e-01 6.419943624071518251e-02 -3.569009113179669873e-02
-6.350000000001565503e-01 6.645068170549599251e-02 -3.998689373241949563e-02
-6.250000000001567635e-01 6.829468836702681789e-02 -4.439501353829541919e-02
-6.150000000001569767e-01 6.967378148229676216e-02 -4.884221312540653476e-02
-6.050000000001571898e-01 7.055372208682213209e-02 -5.324742249094450985e-02
-5.950000000001574030e-01 7.090914952908093649e-02 -5.752291226048915351e-02
-5.850000000001576161e-01 7.072950044630166300e-02 -6.157699551309991914e-02
-5.750000000001578293e-01 7.001951810894820050e-02 -6.531715592771271395e-02
-5.650000000001580425e-01 6.879700397914059740e-02 -6.865346273033523516e-02
-5.550000000001582556e-01 6.709657506191121779e-02 -7.150210282343825996e-02
-5.450000000001584688e-01 6.495253267889915250e-02 -7.378884061962152907e-02
-5.350000000001586820e-01 6.241351260534585416e-02 -7.545220890331522101e-02
-5.250000000001588951e-01 5.953456443573419687e-02 -7.644624093870085180e-02
-5.150000000001591083e-01 5.637312233451611393e-02 -7.674257525666693114e-02
-5.050000000001593214e-01 5.299360310969335186e-02 -7.633179901565109726e-02
-4.950000000001595346e-01 4.945796022117995849e-02 -7.522394120856663868e-02
-4.850000000001597478e-01 4.582885321833481823e-02 -7.344807987005502747e-02
-4.750000000001599609e-01 4.216145876764515465e-02 -7.105108364175111157e-02
-4.650000000001601741e-01 3.850968231506520650e-02 -6.809556302156580254e-02
-4.550000000001603873e-01 3.492217858587372964e-02 -6.465715587509796025e-02
-4.450000000001606004e-01 3.144161687965071894e-02 -6.082131136354452378e-02
-4.350000000001608136e-01 2.810867211352927053e-02 -5.667976329561959237e-02
-4.250000000001610267e-01 2.495652898552500748e-02 -5.232689619606126913e-02
-4.150000000001612399e-01 2.200295929235785222e-02 -4.785620461353409100e-02
-4.050000000001614531e-01 1.926401234056918793e-02 -4.335702924353730670e-02
-3.950000000001616662e-01 1.675372786585907492e-02 -3.891172441827989159e-02
-3.850000000001618794e-01 1.447911883610804827e-02 -3.459337347432656778e-02
-3.750000000001620926e-01 1.244437328274416998e-02 -3.046412511287849637e-02
-3.650000000001623057e-01 1.064941014627859145e-02 -2.657417898627904146e-02
-3.550000000001625189e-01 9.091812282378678930e-03 -2.296140606247353000e-02
-3.450000000001627321e-01 7.767799361424534976e-03 -1.965155199548835122e-02
-3.350000000001629452e-01 6.673198746064526107e-03 -1.665894214134954268e-02
-3.250000000001631584e-01 5.804379552662989293e-03 -1.398758645090870251e-02
-3.150000000001633715e-01 5.159113858203605296e-03 -1.163257172240426442e-02
-3.050000000001635847e-01 4.737327724152815348e-03 -9.581627188111107099e-03
-2.950000000001637979e-01 4.541703671625727488e-03 -7.816755978610485933e-03
-2.850000000001640110e-01 4.578095894056760824e-03 -6.315837960676183929e-03
-2.750000000001642242e-01 4.855720398063661895e-03 -5.054126791490801650e-03
-2.650000000001644374e-01 5.387085078678547842e-03 -4.005583721860204484e-03
-2.550000000001646505e-01 6.187630154476473666e-03 -3.144010804128195922e-03
-2.450000000001648637e-01 7.273074356945347443e-03 -2.443965102489860982e-03
-2.350000000001650768e-01 8.667034279080582104e-03 -1.881452044538166812e-03
-2.250000000001652900e-01 1.038558007066963176e-02 -1.434409408069142484e-03
-2.150000000001655032e-01 1.244314108065885070e-02 -1.083003244834284491e-03
-2.050000000001657163e-01 1.485765894835104108e-02 -8.097633131912868347e-04
-1.950000000001659295e-01 1.763634752229408312e-02 -5.995886276825767788e-04
-1.850000000001661427e-01 2.078536227136150438e-02 -4.396540404442577407e-04
-1.750000000001663558e-01 2.429079136061868330e-02 -3.192469623522576423e-04
-1.650000000001665690e-01 2.813337384842295313e-02 -2.295600550498447191e-04
-1.550000000001667821e-01 3.228115474392490719e-02 -1.614778928446276439e-04
-1.450000000001669953e-01 3.668857074730898921e-02 -1.109752111240203798e-04
-1.350000000001672085e-01 4.129615123840375129e-02 -7.765892053454176186e-05
-1.250000000001674216e-01 4.602697375608821861e-02 -5.281547987089952218e-05
-1.150000000001676348e-01 5.080509399104135571e-02 -3.625773929673969394e-05
-1.050000000001678480e-01 5.552928037709128212e-02 -2.464409877276905707e-05
-9.500000000016806112e-02 6.009574722172916772e-02 -1.261694201694502387e-05
-8.500000000016827428e-02 6.439999494820380921e-02 -1.487078111154651516e-06
-7.500000000016848745e-02 6.833374042963828721e-02 -0.000000000000000000e+00
-6.500000000016870061e-02 7.179347442200401108e-02 -0.000000000000000000e+00
-5.500000000016891377e-02 7.468767208013621373e-02 -0.000000000000000000e+00
-4.500000000016912693e-02 7.693392446618510516e-02 -0.000000000000000000e+00
-3.500000000016934010e-02 7.846792167322008682e-02 -0.000000000000000000e+00
-2.500000000016955326e-02 7.924502375191119774e-02 -0.000000000000000000e+00
-1.500000000016976642e-02 7.924241872130029229e-02 -0.000000000000000000e+00
-5.000000000169979586e-03 7.846023500720611388e-02 -0.000000000000000000e+00
4.999999999829807251e-03 7.692153260767056744e-02 -0.000000000000000000e+00
1.499999999982959409e-02 7.467117376425126685e-02 -0.000000000000000000e+00
2.499999999982938093e-02 7.177365031372853754e-02 -0.000000000000000000e+00
3.499999999982916776e-02 6.831001453221680064e-02 -0.000000000000000000e+00
4.499999999982895460e-02 6.437411720903402079e-02 -0.000000000000000000e+00
5.499999999982874144e-02 6.006839628805676901e-02 -0.000000000000000000e+00
6.499999999982852827e-02 5.549947887076684544e-02 -0.000000000000000000e+00
7.499999999982831511e-02 5.077385789738316640e-02 -0.000000000000000000e+00
8.499999999982810195e-02 4.599388364273021557e-02 -0.000000000000000000e+00
9.499999999982788879e-02 4.125427230207771856e-02 -0.000000000000000000e+00
1.049999999998276756e-01 3.663928378413839476e-02 -0.000000000000000000e+00
1.149999999998274625e-01 3.222066357536967213e-02 -0.000000000000000000e+00
1.249999999998272493e-01 2.805638461199277955e-02 -0.000000000000000000e+00
1.349999999998270361e-01 2.419016956107465990e-02 -0.000000000000000000e+00
1.449999999998268230e-01 2.065172600499047550e-02 -0.000000000000000000e+00
1.549999999998266098e-01 1.745758980966470239e-02 -0.000000000000000000e+00
1.649999999998263966e-01 1.461244715848507118e-02 -0.000000000000000000e+00
1.749999999998261835e-01 1.211079372493017135e-02 -0.000000000000000000e+00
1.849999999998259703e-01 9.938789405610368166e-03 -0.000000000000000000e+00
1.949999999998257572e-01 8.076177155718044717e-03 -0.000000000000000000e+00
2.049999999998255440e-01 6.498152339681686519e-03 -0.000000000000000000e+00
2.149999999998253308e-01 5.177091912260317619e-03 -0.000000000000000000e+00
2.249999999998251177e-01 4.084077977435534614e-03 -0.000000000000000000e+00
2.349999999998249045e-01 3.190175408538872392e-03 -0.000000000000000000e+00
2.449999999998246913e-01 2.467446287650331381e-03 -0.000000000000000000e+00
2.549999999998244782e-01 1.889703531728096405e-03 -0.000000000000000000e+00
2.649999999998242650e-01 1.433021398334638962e-03 -0.000000000000000000e+00
2.749999999998240519e-01 1.076031328829393915e-03 -0.000000000000000000e+00
2.849999999998238387e-01 8.000379679401330721e-04 -0.000000000000000000e+00
2.949999999998236255e-01 5.889927081446555326e-04 -0.000000000000000000e+00
3.049999999998234124e-01 4.293614687391970994e-04 -0.000000000000000000e+00
3.149999999998231992e-01 3.099204498160796619e-04 -0.000000000000000000e+00
3.249999999998229860e-01 2.215091123266428022e-04 -0.000000000000000000e+00
3.349999999998227729e-01 1.567643595659263687e-04 -0.000000000000000000e+00
3.449999999998225597e-01 1.098544391967680065e-04 -0.000000000000000000e+00
3.549999999998223466e-01 7.622590644645749485e-05 -0.000000000000000000e+00
3.649999999998221334e-01 5.237239679004060909e-05 -0.000000000000000000e+00
3.749999999998219202e-01 3.265458303312699528e-05 -0.000000000000000000e+00
3.849999999998217071e-01 1.509420068961525901e-05 -0.000000000000000000e+00
3.949999999998214939e-01 5.181551461173090838e-06 -0.000000000000000000e+00
4.049999999998212807e-01 1.487078111155032046e-06 -0.000000000000000000e+00
4.149999999998210676e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.249999999998208544e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.349999999998206412e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.449999999998204281e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.549999999998202149e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.649999999998200018e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.749999999998197886e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.849999999998195754e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.949999999998193623e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.049999999998191491e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.149999999998189359e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.249999999998187228e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.349999999998185096e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.449999999998182965e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.549999999998180833e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.649999999998178701e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.749999999998176570e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.849999999998174438e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.949999999998172306e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.049999999998170175e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.149999999998168043e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.249999999998165912e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.349999999998163780e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.449999999998161648e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.549999999998159517e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.649999999998157385e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.749999999998155253e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.849999999998153122e-01 0.000000000000000000e+00 -0.000000000000000000e+00
6.949999999998150990e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.049999999998148859e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.149999999998146727e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.249999999998144595e-01 0.000000000000000000e+00 -1.487078111154651516e-06
7.349999999998142464e-01 0.000000000000000000e+00 -2.207395238862462199e-06
7.449999999998140332e-01 0.000000000000000000e+00 -3.244019656113214771e-06
7.549999999998138200e-01 0.000000000000000000e+00 -7.694176970806645630e-06
7.649999999998136069e-01 0.000000000000000000e+00 -1.716235892930879664e-05
7.749999999998133937e-01 0.000000000000000000e+00 -2.947582198178110068e-05
7.849999999998131806e-01 0.000000000000000000e+00 -4.719156036430968498e-05
7.949999999998129674e-01 0.000000000000000000e+00 -7.243470200912233310e-05
8.049999999998127542e-01 0.000000000000000000e+00 -1.065706376533985663e-04
8.149999999998125411e-01 0.000000000000000000e+00 -1.511764246079276661e-04
8.249999999998123279e-01 0.000000000000000000e+00 -2.139184503173149660e-04
8.349999999998121147e-01 0.000000000000000000e+00 -2.978997226128214833e-04
8.449999999998119016e-01 0.000000000000000000e+00 -4.109498447472249415e-04
8.549999999998116884e-01 0.000000000000000000e+00 -5.615694661613813499e-04
8.649999999998114752e-01 0.000000000000000000e+00 -7.631483208102830210e-04
8.749999999998112621e-01 0.000000000000000000e+00 -1.025236145945707458e-03
8.849999999998110489e-01 0.000000000000000000e+00 -1.367138854876025385e-03
8.949999999998108358e-01 0.000000000000000000e+00 -1.800868151694175840e-03
9.049999999998106226e-01 0.000000000000000000e+00 -2.354603349968413441e-03
9.149999999998104094e-01 0.000000000000000000e+00 -3.048055454894890888e-03
9.249999999998101963e-01 0.000000000000000000e+00 -3.909045038951224939e-03
9.349999999998099831e-01 0.000000000000000000e+00 -4.963984637505105407e-03
9.449999999998097699e-01 0.000000000000000000e+00 -6.247396622018515366e-03
9.549999999998095568e-01 0.000000000000000000e+00 -7.789361718671396553e-03
9.649999999998093436e-01 0.000000000000000000e+00 -9.626625575385903619e-03
9.749999999998091305e-01 0.000000000000000000e+00 -1.178817503841707130e-02
9.849999999998089173e-01 0.000000000000000000e+00 -1.430379802661238889e-02
9.949999999998087041e-01 0.000000000000000000e+00 -1.720103560124822129e-02
1.004999999999808491e+00 0.000000000000000000e+00 -2.050123842577276229e-02
1.014999999999808278e+00 0.000000000000000000e+00 -2.421889873445715394e-02
1.024999999999808065e+00 0.000000000000000000e+00 -2.836450496107225869e-02
1.034999999999807851e+00 0.000000000000000000e+00 -3.293186645210473273e-02
1.044999999999807638e+00 0.000000000000000000e+00 -3.790544344353663497e-02
1.054999999999807425e+00 0.000000000000000000e+00 -4.325739981823498170e-02
1.064999999999807212e+00 1.189662488924025637e-05 -4.895148406607642555e-02
1.074999999999806999e+00 2.955578680014447034e-05 -5.494205871979798705e-02
1.084999999999806786e+00 4.658547538212663697e-05 -6.116265287604167461e-02
1.094999999999806573e+00 6.812711371462680597e-05 -6.754627400099821877e-02
1.104999999999806359e+00 9.864225335595253204e-05 -7.401694859000906845e-02
1.114999999999806146e+00 1.414098285978799261e-04 -8.048547192799188066e-02
1.124999999999805933e+00 2.007104126015951640e-04 -8.686758350892191671e-02
1.134999999999805720e+00 2.820551201663318232e-04 -9.308024510213391833e-02
1.144999999999805507e+00 3.924387899404327808e-04 -9.905098084439441231e-02
1.154999999999805294e+00 5.406096615563019819e-04 -1.046870202323379323e-01
1.164999999999805080e+00 7.373432213116240877e-04 -1.099332225433612142e-01
1.174999999999804867e+00 9.957026742161978472e-04 -1.147378896445212793e-01
1.184999999999804654e+00 1.331262890450774254e-03 -1.190579094971197932e-01
1.194999999999804441e+00 1.762269104612714226e-03 -1.228665207516349139e-01
1.204999999999804228e+00 2.309696708264970949e-03 -1.261562677675484856e-01
1.214999999999804015e+00 2.997174902763142905e-03 -1.289246036999983080e-01
1.224999999999803801e+00 3.850735601204238398e-03 -1.312009292051170561e-01
1.234999999999803588e+00 4.898350645052694519e-03 -1.330153083351846011e-01
1.244999999999803375e+00 6.169225922832425463e-03 -1.344127768273579715e-01
1.254999999999803162e+00 7.692830946997136418e-03 -1.354647637684720796e-01
1.264999999999802949e+00 9.497657143269118418e-03 -1.362241812110047412e-01
1.274999999999802736e+00 1.160971737120950614e-02 -1.367722569667930710e-01
1.284999999999802522e+00 1.405082231374885082e-02 -1.371898241700826582e-01
1.294999999999802309e+00 1.683669502833992984e-02 -1.375554850407620100e-01
1.304999999999802096e+00 1.997501122484465069e-02 -1.379543700177044696e-01
1.314999999999801883e+00 2.346347729379908223e-02 -1.384773649952705243e-01
1.324999999999801670e+00 2.728807798276406196e-02 -1.392089459267932816e-01
1.334999999999801457e+00 3.142461221061693122e-02 -1.402217950134090618e-01
1.344999999999801243e+00 3.583469482181690646e-02 -1.415949958365485539e-01
1.354999999999801030e+00 4.045785355660332788e-02 -1.433988929547443669e-01
1.364999999999800817e+00 4.522594643526837987e-02 -1.456865884619561735e-01
1.374999999999800604e+00 5.005855237230495691e-02 -1.485192706057082423e-01
1.384999999999800391e+00 5.486372205058083484e-02 -1.519274029372939261e-01
1.394999999999800178e+00 5.954038859516237736e-02 -1.559486835567098495e-01
1.404999999999799964e+00 6.398575770054475143e-02 -1.606066211808671873e-01
1.414999999999799751e+00 6.809473208223644491e-02 -1.658924265724672775e-01
1.424999999999799538e+00 7.176926054173665692e-02 -1.718174901000418808e-01
1.434999999999799325e+00 7.491976423594433332e-02 -1.783523216188503124e-01
1.444999999999799112e+00 7.747221964072927014e-02 -1.854575717993245110e-01
1.454999999999798899e+00 7.937008896779107481e-02 -1.931054298367254063e-01
1.464999999999798685e+00 8.057740712893715629e-02 -2.012325719241430388e-01
1.474999999999798472e+00 8.108817670556794921e-02 -2.097752616053839281e-01
1.484999999999798259e+00 8.090822390579509304e-02 -2.186679372055530812e-01
1.494999999999798046e+00 8.008716703783291813e-02 -2.278359343685023575e-01
1.504999999999797833e+00 7.869037855080841803e-02 -2.372016356281269889e-01
1.514999999999797620e+00 7.680984169883611767e-02 -2.466882353503838388e-01
1.524999999999797407e+00 7.455211579461570870e-02 -2.562093592332619352e-01
1.534999999999797193e+00 7.205082434620956044e-02 -2.656990218880430632e-01
1.544999999999796980e+00 6.943906725766127441e-02 -2.750879896454175855e-01
1.554999999999796767e+00 6.685780784423653311e-02 -2.843102011242293337e-01
1.564999999999796554e+00 6.444866270251026208e-02 -2.933102089012692981e-01
1.574999999999796341e+00 6.234449838842782976e-02 -3.020456024545580820e-01
1.584999999999796128e+00 6.067483835785009161e-02 -3.104895930909363222e-01
1.594999999999795914e+00 5.954727465268733894e-02 -3.186008959161637510e-01
1.604999999999795701e+00 5.905391525866583724e-02 -3.263683543599706360e-01
1.614999999999795488e+00 5.926442408376634413e-02 -3.337733489092628014e-01
1.624999999999795275e+00 6.022537993266106199e-02 -3.408121373993217573e-01
1.634999999999795062e+00 6.195968878346752584e-02 -3.474669861613579602e-01
1.644999999999794849e+00 6.446700922408313272e-02 -3.537380333977116487e-01
1.654999999999794635e+00 6.772510896226777155e-02 -3.596159284938941214e-01
1.664999999999794422e+00 7.169202614315879629e-02 -3.650891077495449499e-01
1.674999999999794209e+00 7.630887243243059115e-02 -3.701387105109538722e-01
1.684999999999793996e+00 8.150308682013664152e-02 -3.747450239670680472e-01
1.694999999999793783e+00 8.719193118863742542e-02 -3.788740453974084876e-01
1.704999999999793570e+00 9.328601211591416864e-02 -3.824937872865785127e-01
1.714999999999793356e+00 9.969261919951372120e-02 -3.855530019912278838e-01
1.724999999999793143e+00 1.063186890111972316e-01 -3.880076153372267744e-01
1.734999999999792930e+00 1.130732355625228003e-01 -3.898035463980676907e-01
1.744999999999792717e+00 1.198691318623522628e-01 -3.908921721829587970e-01
1.754999999999792504e+00 1.266241806300683059e-01 -3.912133877026395812e-01
1.764999999999792291e+00 1.332614721577978223e-01 -3.907288036916543028e-01
1.774999999999792077e+00 1.397120634433462183e-01 -3.893896560420403441e-01
1.784999999999791864e+00 1.459066672558336775e-01 -3.871731088494186346e-01
1.794999999999791651e+00 1.517826189018668948e-01 -3.840596939084044981e-01
1.804999999999791438e+00 1.572828099637924582e-01 -3.800420726314797659e-01
1.814999999999791225e+00 1.623369054597902927e-01 -3.751353994280778315e-01
1.824999999999791012e+00 1.668863071161492406e-01 -3.693569840584310926e-01
1.834999999999790798e+00 1.708718406733596706e-01 -3.627464418839781435e-01
1.844999999999790585e+00 1.742324881142100768e-01 -3.553547665235061159e-01
1.854999999999790372e+00 1.769055861024154130e-01 -3.472460468885660290e-01
1.864999999999790159e+00 1.788333392127523513e-01 -3.384907370140630145e-01
1.874999999999789946e+00 1.799599489907389716e-01 -3.291623236122168117e-01
1.884999999999789733e+00 1.802500459418014955e-01 -3.193379352810011285e-01
1.894999999999789519e+00 1.796780841600420509e-01 -3.091080182621256944e-01
1.904999999999789306e+00 1.782303826068546149e-01 -2.985480449038772632e-01
1.914999999999789093e+00 1.758983264649734146e-01 -2.877369944632262588e-01
1.924999999999788880e+00 1.727213112102361503e-01 -2.767633084854205783e-01
1.934999999999788667e+00 1.687495548995559258e-01 -2.656856880715464109e-01
1.944999999999788454e+00 1.640665944405944598e-01 -2.545789716957657101e-01
1.954999999999788241e+00 1.587749561246852292e-01 -2.435109842144337899e-01
1.964999999999788027e+00 1.530105594653460299e-01 -2.325624608422617867e-01
1.974999999999787814e+00 1.469307525762155175e-01 -2.217868418390518959e-01
1.984999999999787601e+00 1.407097367458463588e-01 -2.112510553961404192e-01
1.994999999999787388e+00 1.345384277716470123e-01 -2.010279650174137955e-01
2.004999999999787175e+00 1.286212781397915450e-01 -1.911867453847662102e-01
2.014999999999786962e+00 1.231498833800363235e-01 -1.817934653151655200e-01
2.024999999999786748e+00 1.183214876372173652e-01 -1.729219984685195499e-01
2.034999999999786535e+00 1.143164614950030605e-01 -1.646276076453110082e-01
2.044999999999786322e+00 1.113040142366357454e-01 -1.569760768544962992e-01
2.054999999999786109e+00 1.094277995292315120e-01 -1.500213713310557806e-01
2.064999999999785896e+00 1.087926769751672712e-01 -1.437968411707917504e-01
2.074999999999785683e+00 1.094799072888579805e-01 -1.383518572942478153e-01
2.084999999999785469e+00 1.115226053842003073e-01 -1.336984303457779966e-01
2.094999999999785256e+00 1.149284456792670078e-01 -1.298399259972765341e-01
2.104999999999785043e+00 1.196533354001194788e-01 -1.267657261709084215e-01
2.114999999999784830e+00 1.256216306659437010e-01 -1.244459903772056480e-01
2.124999999999784617e+00 1.327318759756585254e-01 -1.228326704744512193e-01
2.134999999999784404e+00 1.408310344719779783e-01 -1.218712184510913898e-01
2.144999999999784190e+00 1.497535693881127117e-01 -1.214987355361500099e-01
2.154999999999783977e+00 1.593134878731537751e-01 -1.216263597064262264e-01
2.164999999999783764e+00 1.693098299072189061e-01 -1.221675007746700486e-01
2.174999999999783551e+00 1.795382331939563147e-01 -1.230497345057194186e-01
2.184999999999783338e+00 1.897925789884734316e-01 -1.241758288988531467e-01
2.194999999999783125e+00 1.998767952292636596e-01 -1.254659192890557051e-01
2.204999999999782911e+00 2.096109067407078419e-01 -1.268371450283129476e-01
2.214999999999782698e+00 2.188334538616333869e-01 -1.282196463171817458e-01
2.224999999999782485e+00 2.274198279691830027e-01 -1.295702592261975816e-01
2.234999999999782272e+00 2.352554539891879848e-01 -1.308332145309925865e-01
2.244999999999782059e+00 2.422720093611945846e-01 -1.319930553701462173e-01
2.254999999999781846e+00 2.484195879715802580e-01 -1.330374596409751031e-01
2.264999999999781632e+00 2.536888699050692253e-01 -1.339554839318366497e-01
2.274999999999781419e+00 2.581007357328596319e-01 -1.347757227462219876e-01
2.284999999999781206e+00 2.616949086456760165e-01 -1.355318403932724292e-01
2.294999999999780993e+00 2.645438656471778005e-01 -1.362780405829709940e-01
2.304999999999780780e+00 2.667178397122312861e-01 -1.370760213733225041e-01
2.314999999999780567e+00 2.683090699434735882e-01 -1.380109917860643798e-01
2.324999999999780353e+00 2.694101970520935141e-01 -1.391670826401423811e-01
2.334999999999780140e+00 2.701170390018549639e-01 -1.406478477789822601e-01
2.344999999999779927e+00 2.705092275410191927e-01 -1.425473778130588731e-01
2.354999999999779714e+00 2.706681620248866382e-01 -1.449736516862068780e-01
2.364999999999779501e+00 2.706566289621200605e-01 -1.480268678712994557e-01
2.374999999999779288e+00 2.705200427267657193e-01 -1.517972282289026253e-01
2.384999999999779074e+00 2.702989897715905032e-01 -1.563599888570793017e-01
2.394999999999778861e+00 2.699882464486670353e-01 -1.617591216449717761e-01
2.404999999999778648e+00 2.695929950835323496e-01 -1.680465668628393916e-01
2.414999999999778435e+00 2.690899859100450708e-01 -1.752141978370685416e-01
2.424999999999778222e+00 2.684437746587728379e-01 -1.832387283768795172e-01
2.434999999999778009e+00 2.676180374793906136e-01 -1.920613480883014146e-01
2.444999999999777796e+00 2.665711329985031575e-01 -2.016049006664088206e-01
2.454999999999777582e+00 2.652508061088822977e-01 -2.117420799059285541e-01
2.464999999999777369e+00 2.636127636840664423e-01 -2.223303720362960201e-01
2.474999999999777156e+00 2.616137735587819590e-01 -2.332060241807889234e-01
2.484999999999776943e+00 2.592202112478916298e-01 -2.441812509661885622e-01
2.494999999999776730e+00 2.564026261770480097e-01 -2.550752640699777696e-01
2.504999999999776517e+00 2.531453281056175175e-01 -2.656863372780700616e-01
2.514999999999776303e+00 2.494474364276811906e-01 -2.758313803286707167e-01
2.524999999999776090e+00 2.453188528088906528e-01 -2.853357087594965424e-01
2.534999999999775877e+00 2.407823717205224423e-01 -2.940432808368456663e-01
2.544999999999775664e+00 2.358733816344698586e-01 -3.018219205477667422e-01
2.554999999999775451e+00 2.306406931672934091e-01 -3.085652598808626412e-01
2.564999999999775238e+00 2.251403517030478862e-01 -3.142038192760556181e-01
2.574999999999775024e+00 2.194504236804914465e-01 -3.186888485572508811e-01
2.584999999999774811e+00 2.136423159935298965e-01 -3.220142010637260244e-01
2.594999999999774598e+00 2.077955848800354943e-01 -3.241926124510668972e-01
2.604999999999774385e+00 2.020038256355435047e-01 -3.252679459049410138e-01
2.614999999999774172e+00 1.963544619749135189e-01 -3.253055317344483721e-01
2.624999999999773959e+00 1.909524200966806196e-01 -3.243827954676985481e-01
2.634999999999773745e+00 1.858851800947106114e-01 -3.226114086543078185e-01
2.644999999999773532e+00 1.812386504197164572e-01 -3.200764428732256195e-01
2.654999999999773319e+00 1.770944041158871718e-01 -3.168922861952888081e-01
2.664999999999773106e+00 1.735257610065631673e-01 -3.131594404090830563e-01
2.674999999999772893e+00 1.705902306592398943e-01 -3.089769083423684060e-01
2.684999999999772680e+00 1.683266707862903500e-01 -3.044305441881888230e-01
2.694999999999772466e+00 1.667702015485832134e-01 -2.996017820082220173e-01
2.704999999999772253e+00 1.659128917296425476e-01 -2.945554201805098971e-01
2.714999999999772040e+00 1.657433945047699086e-01 -2.893489560208372668e-01
2.724999999999771827e+00 1.662257527742394547e-01 -2.840110468104101726e-01
2.734999999999771614e+00 1.672985014785705049e-01 -2.785680755716397061e-01
2.744999999999771401e+00 1.688873726650928220e-01 -2.730380335589028817e-01
2.754999999999771187e+00 1.708975297189102016e-01 -2.674143062642478919e-01
2.764999999999770974e+00 1.732242766635760933e-01 -2.616889676106896045e-01
2.774999999999770761e+00 1.757534208276628762e-01 -2.558566571611725071e-01
2.784999999999770548e+00 1.783677726618087267e-01 -2.499054951023990945e-01
2.794999999999770335e+00 1.809538089526463167e-01 -2.438266006655694373e-01
2.804999999999770122e+00 1.834015831567324950e-01 -2.376166185333770109e-01
2.814999999999769908e+00 1.856087584139050062e-01 -2.312832645881768012e-01
2.824999999999769695e+00 1.874998832190307996e-01 -2.248525201093034831e-01
2.834999999999769482e+00 1.890027361860798782e-01 -2.183496617043876042e-01
2.844999999999769269e+00 1.900682381309698743e-01 -2.118329810755930354e-01
2.854999999999769056e+00 1.906608684966309419e-01 -2.053651718410041682e-01
2.864999999999768843e+00 1.907661211009420155e-01 -1.990229276234164457e-01
2.874999999999768630e+00 1.903925344438235912e-01 -1.928974111908260125e-01
2.884999999999768416e+00 1.895506778733572206e-01 -1.870911106607183738e-01
2.894999999999768203e+00 1.882816780402051526e-01 -1.817004105263400615e-01
2.904999999999767990e+00 1.866183652134663917e-01 -1.768267789563978121e-01
2.914999999999767777e+00 1.846148914584189171e-01 -1.725630010494473010e-01
2.924999999999767564e+00 1.823172291199813555e-01 -1.689813458473140573e-01
2.934999999999767351e+00 1.797731750130041606e-01 -1.661444371223557703e-01
2.944999999999767137e+00 1.770442211920113529e-01 -1.640797513483551184e-01
2.954999999999766924e+00 1.741759850180953362e-01 -1.627976234139281164e-01
2.964999999999766711e+00 1.712145918213933693e-01 -1.622860011021784454e-01
2.974999999999766498e+00 1.682097390448918928e-01 -1.624865322398020284e-01
2.984999999999766285e+00 1.651832462889044617e-01 -1.633113157066428678e-01
2.994999999999766072e+00 1.621692905836276677e-01 -1.646649571900814790e-01
3.004999999999765858e+00 1.591937807556019491e-01 -1.664340409739204774e-01
3.014999999999765645e+00 1.562733784325830433e-01 -1.684785456398684711e-01
3.024999999999765432e+00 1.534289961312081951e-01 -1.706562234876962680e-01
3.034999999999765219e+00 1.506567637383160740e-01 -1.728281805867760978e-01
3.044999999999765006e+00 1.479747580563964271e-01 -1.748602915850551720e-01
3.054999999999764793e+00 1.453871120239011161e-01 -1.766358992609769474e-01
3.064999999999764579e+00 1.428974923298205746e-01 -1.780634669237363688e-01
3.074999999999764366e+00 1.405158297047941762e-01 -1.790702246302955936e-01
3.084999999999764153e+00 1.382342990572605623e-01 -1.796160364181413893e-01
3.094999999999763940e+00 1.360661797528188721e-01 -1.796829625602980041e-01
3.104999999999763727e+00 1.340116413198935430e-01 -1.792783854891578654e-01
